"","from","to","weight"
"251","vir_ASV_24","ASV_950",-0.0503685704842691
"252","vir_ASV_24","ASV_1378",0.00411712259971156
"253","vir_ASV_24","ASV_1593",-0.0229232958952941
"254","vir_ASV_25","ASV_14",-0.078082824333986
"255","vir_ASV_25","ASV_26",0.0219881086592401
"256","vir_ASV_25","ASV_33",-0.0122551577827251
"257","vir_ASV_25","ASV_94",0.0434354244442531
"258","vir_ASV_25","ASV_119",0.0106409919091119
"259","vir_ASV_25","ASV_127",-0.0164457485409603
"260","vir_ASV_25","ASV_242",-0.00385580922380219
"261","vir_ASV_25","ASV_362",0.044867620093938
"262","vir_ASV_25","ASV_387",0.0271587242791025
"263","vir_ASV_25","ASV_412",-0.0262416547919387
"264","vir_ASV_25","ASV_465",-0.00241084086676471
"265","vir_ASV_25","ASV_805",0.0201946526209481
"266","vir_ASV_25","ASV_953",0.00660496450265527
"267","vir_ASV_25","ASV_965",0.031600241991055
"268","vir_ASV_25","ASV_1272",0.0353356044441641
"269","vir_ASV_26","ASV_64",-0.00196152474054098
"270","vir_ASV_26","ASV_138",-0.0185057496371161
"271","vir_ASV_26","ASV_142",0.176303190049528
"272","vir_ASV_26","ASV_206",0.00713187007064225
"273","vir_ASV_26","ASV_239",0.0216679023794872
"274","vir_ASV_26","ASV_242",-0.053077461526531
"275","vir_ASV_26","ASV_284",-0.00403341532627682
"276","vir_ASV_26","ASV_317",-0.00978481305796683
"277","vir_ASV_26","ASV_344",-0.0449445641948745
"278","vir_ASV_26","ASV_351",-0.132083281620189
"279","vir_ASV_26","ASV_378",-0.106080800515295
"280","vir_ASV_26","ASV_403",0.0188400543735855
"281","vir_ASV_26","ASV_424",-0.0264132281275735
"282","vir_ASV_26","ASV_472",-0.0952495557069053
"283","vir_ASV_26","ASV_487",-0.0129415140787689
"284","vir_ASV_26","ASV_488",-0.00426370676288862
"285","vir_ASV_26","ASV_490",-0.0277528229136348
"286","vir_ASV_26","ASV_534",-0.0270701885371178
"287","vir_ASV_26","ASV_562",-0.00900843785285371
"288","vir_ASV_26","ASV_719",-0.0262915218441538
"289","vir_ASV_27","ASV_63",0.0161623458221787
"290","vir_ASV_27","ASV_211",0.0148648154355757
"291","vir_ASV_27","ASV_510",0.0309681619355023
"292","vir_ASV_27","ASV_637",-0.0184627591679221
"293","vir_ASV_27","ASV_932",-0.0105665651707879
"294","vir_ASV_28","ASV_12",0.0254515932037123
"295","vir_ASV_28","ASV_30",0.0196805330569354
"296","vir_ASV_28","ASV_149",-0.0250901845364772
"297","vir_ASV_28","ASV_332",0.0706497446933113
"298","vir_ASV_28","ASV_401",-0.0242959745283259
"299","vir_ASV_28","ASV_564",0.00575532228715969
"300","vir_ASV_28","ASV_602",0.0386819194582979
"301","vir_ASV_28","ASV_634",-0.00879724276287278
"302","vir_ASV_28","ASV_653",0.00576260647096374
"303","vir_ASV_28","ASV_687",0.0228197313882391
"304","vir_ASV_28","ASV_762",0.0173748656390547
"305","vir_ASV_28","ASV_772",-0.0302319918917167
"306","vir_ASV_28","ASV_850",0.0211917445875704
"307","vir_ASV_28","ASV_1013",0.0663197009362892
"308","vir_ASV_28","ASV_1050",0.0102053363136606
"309","vir_ASV_28","ASV_1535",0.00121037796135817
"310","vir_ASV_29","ASV_2",-0.0520936786660696
"311","vir_ASV_29","ASV_103",0.0421947576467026
"312","vir_ASV_29","ASV_372",0.0416539107425292
"313","vir_ASV_29","ASV_431",0.0626594589970297
"314","vir_ASV_29","ASV_1335",0.0028007042223617
"315","vir_ASV_30","ASV_43",-0.0158876883067421
"316","vir_ASV_30","ASV_167",-0.022318028592535
"317","vir_ASV_30","ASV_210",0.0643610634549548
"318","vir_ASV_30","ASV_212",-0.0145870101080065
"319","vir_ASV_30","ASV_225",-0.0792401103170954
"320","vir_ASV_30","ASV_229",0.0112490195166591
"321","vir_ASV_30","ASV_251",0.109343754557365
"322","vir_ASV_30","ASV_264",0.0365311410950201
"323","vir_ASV_30","ASV_609",0.00995808607913395
"324","vir_ASV_30","ASV_669",-0.0582613145527255
"325","vir_ASV_30","ASV_1056",-0.113927289456337
"326","vir_ASV_31","ASV_230",-0.00720144257897282
"327","vir_ASV_31","ASV_257",0.00782147615572576
"328","vir_ASV_31","ASV_272",0.0174928095960832
"329","vir_ASV_31","ASV_290",-0.048791742110795
"330","vir_ASV_31","ASV_719",0.00343619722921634
"331","vir_ASV_31","ASV_891",0.0159213726429709
"332","vir_ASV_31","ASV_1156",0.00119635539499116
"333","vir_ASV_32","ASV_119",-0.083640673888791
"334","vir_ASV_32","ASV_233",0.00845482297825953
"335","vir_ASV_32","ASV_325",0.0165161440845967
"336","vir_ASV_32","ASV_426",0.0461537836975366
"337","vir_ASV_32","ASV_445",0.0226967066411571
"338","vir_ASV_32","ASV_639",-0.0110094225180946
"339","vir_ASV_32","ASV_653",-0.0450816142921983
"340","vir_ASV_32","ASV_714",-0.00359152640013555
"341","vir_ASV_32","ASV_853",-0.00487494091344781
"342","vir_ASV_32","ASV_930",0.0112596981894791
"343","vir_ASV_32","ASV_987",0.0421392317195782
"344","vir_ASV_32","ASV_1013",-0.0266575676720195
