"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-04","2009","06","04","","18,2","","4,7","","11,5","","6,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-05","2009","06","05","","23,3","","2,8","","13,1","","4,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-06","2009","06","06","","23,2","","10,7","","17,0","","1,0","","0,0","","","M","","M","0,0","","","","25","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-07","2009","06","07","","18,9","","6,8","","12,9","","5,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-08","2009","06","08","","17,9","","5,0","","11,5","","6,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-09","2009","06","09","","17,5","","10,5","","14,0","","4,0","","0,0","","","M","","M","14,0","","","","15","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-10","2009","06","10","","19,7","","12,4","","16,1","","1,9","","0,0","","","M","","M","2,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-11","2009","06","11","","23,2","","12,5","","17,9","","0,1","","0,0","","","M","","M","2,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-12","2009","06","12","","22,3","","12,9","","17,6","","0,4","","0,0","","","M","","M","5,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-13","2009","06","13","","23,2","","11,0","","17,1","","0,9","","0,0","","","M","","M","4,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-14","2009","06","14","","24,6","","11,9","","18,3","","0,0","","0,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-15","2009","06","15","","20,9","","11,7","","16,3","","1,7","","0,0","","","M","","M","2,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-16","2009","06","16","","23,6","","12,3","","18,0","","0,0","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-17","2009","06","17","","24,5","","13,8","","19,2","","0,0","","1,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-18","2009","06","18","","17,9","","14,0","","16,0","","2,0","","0,0","","","M","","M","5,8","","","","14","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-19","2009","06","19","","18,8","","15,0","","16,9","","1,1","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-20","2009","06","20","","20,7","","15,8","","18,3","","0,0","","0,3","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-21","2009","06","21","","24,7","","15,1","","19,9","","0,0","","1,9","","","M","","M","3,6","","","","2","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-22","2009","06","22","","20,6","","13,7","","17,2","","0,8","","0,0","","","M","","M","0,0","","","","2","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-23","2009","06","23","","25,5","","12,1","","18,8","","0,0","","0,8","","","M","","M","0,0","","","","3","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-24","2009","06","24","","28,4","","17,3","","22,9","","0,0","","4,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-25","2009","06","25","","30,3","","18,0","","24,2","","0,0","","6,2","","","M","","M","1,2","","","","3","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-26","2009","06","26","","27,1","","16,4","","21,8","","0,0","","3,8","","","M","","M","11,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-27","2009","06","27","","21,7","","14,8","","18,3","","0,0","","0,3","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-28","2009","06","28","","25,1","","12,9","","19,0","","0,0","","1,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-29","2009","06","29","","19,4","","16,1","","17,8","","0,2","","0,0","","","M","","M","38,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-06-30","2009","06","30","","26,9","","15,9","","21,4","","0,0","","3,4","","","M","","M","2,6","","","","23","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-01","2009","07","01","","24,7","","16,6","","20,7","","0,0","","2,7","","","M","","M","0,0","","","","15","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-02","2009","07","02","","22,3","","16,9","","19,6","","0,0","","1,6","","","M","","M","1,2","","","","13","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-03","2009","07","03","","22,7","","16,7","","19,7","","0,0","","1,7","","","M","","M","11,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-04","2009","07","04","","19,9","","13,5","","16,7","","1,3","","0,0","","","M","","M","2,4","","","","27","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-05","2009","07","05","","23,0","","11,6","","17,3","","0,7","","0,0","","","M","","M","0,0","","","","34","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-06","2009","07","06","","22,9","","9,9","","16,4","","1,6","","0,0","","","M","","M","4,0","","","","25","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-07","2009","07","07","","21,4","","11,2","","16,3","","1,7","","0,0","","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-08","2009","07","08","","18,4","","11,0","","14,7","","3,3","","0,0","","","M","","M","7,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-09","2009","07","09","","23,5","","9,4","","16,5","","1,5","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-10","2009","07","10","","26,2","","10,8","","18,5","","0,0","","0,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-11","2009","07","11","","25,4","","17,0","","21,2","","0,0","","3,2","","","M","","M","13,2","","","","20","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-12","2009","07","12","","21,4","","12,1","","16,8","","1,2","","0,0","","","M","","M","0,4","","","","31","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-13","2009","07","13","","19,8","","10,3","","15,1","","2,9","","0,0","","","M","","M","0,8","","","","26","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-14","2009","07","14","","17,6","","11,7","","14,7","","3,3","","0,0","","","M","","M","1,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-15","2009","07","15","","20,9","","11,4","","16,2","","1,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-16","2009","07","16","","25,0","","14,7","","19,9","","0,0","","1,9","","","M","","M","1,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-17","2009","07","17","","25,3","","14,4","","19,9","","0,0","","1,9","","","M","","M","0,8","","","","23","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-18","2009","07","18","","24,4","","15,8","","20,1","","0,0","","2,1","","","M","","M","10,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-19","2009","07","19","","22,0","","14,1","","18,1","","0,0","","0,1","","","M","","M","0,0","","","","23","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-20","2009","07","20","","24,5","","14,2","","19,4","","0,0","","1,4","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-21","2009","07","21","","26,6","","13,2","","19,9","","0,0","","1,9","","","M","","M","5,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-22","2009","07","22","","21,4","","14,7","","18,1","","0,0","","0,1","","","M","","M","0,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-23","2009","07","23","","26,8","","13,6","","20,2","","0,0","","2,2","","","M","","M","0,2","","","","15","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-24","2009","07","24","","24,7","","16,1","","20,4","","0,0","","2,4","","","M","","M","0,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-25","2009","07","25","","24,5","","16,1","","20,3","","0,0","","2,3","","","M","","M","0,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-26","2009","07","26","","27,5","","18,4","","23,0","","0,0","","5,0","","","M","","M","34,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-27","2009","07","27","","26,4","","19,2","","22,8","","0,0","","4,8","","","M","","M","0,2","","","","22","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-28","2009","07","28","","28,4","","17,3","","22,9","","0,0","","4,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-29","2009","07","29","","30,4","","19,3","","24,9","","0,0","","6,9","","","M","","M","3,2","","","","18","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-30","2009","07","30","","24,9","","16,5","","20,7","","0,0","","2,7","","","M","","M","3,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-07-31","2009","07","31","","19,8","","16,1","","18,0","","0,0","","0,0","","","M","","M","5,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-01","2009","08","01","","26,9","","16,5","","21,7","","0,0","","3,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-02","2009","08","02","","24,9","","18,4","","21,7","","0,0","","3,7","","","M","","M","20,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-03","2009","08","03","","23,9","","15,2","","19,6","","0,0","","1,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-04","2009","08","04","","28,4","","16,6","","22,5","","0,0","","4,5","","","M","","M","4,2","","","","27","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-05","2009","08","05","","22,6","","14,8","","18,7","","0,0","","0,7","","","M","","M","3,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-06","2009","08","06","","22,3","","12,9","","17,6","","0,4","","0,0","","","M","","M","3,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-07","2009","08","07","","19,6","","10,0","","14,8","","3,2","","0,0","","","M","","M","0,2","","","","26","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-08","2009","08","08","","21,3","","7,8","","14,6","","3,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-09","2009","08","09","","24,1","","13,0","","18,6","","0,0","","0,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-10","2009","08","10","","27,4","","19,1","","23,3","","0,0","","5,3","","","M","","M","9,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-11","2009","08","11","","25,2","","17,8","","21,5","","0,0","","3,5","","","M","","M","10,4","","","","27","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-12","2009","08","12","","26,4","","17,2","","21,8","","0,0","","3,8","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-13","2009","08","13","","27,4","","15,9","","21,7","","0,0","","3,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-14","2009","08","14","","28,9","","16,9","","22,9","","0,0","","4,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-15","2009","08","15","","28,7","","16,6","","22,7","","0,0","","4,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-16","2009","08","16","","29,5","","17,5","","23,5","","0,0","","5,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-17","2009","08","17","","29,7","","18,8","","24,3","","0,0","","6,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-18","2009","08","18","","30,9","","20,4","","25,7","","0,0","","7,7","","","M","","M","19,0","","","","31","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-19","2009","08","19","","25,4","","13,3","","19,4","","0,0","","1,4","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-20","2009","08","20","","25,5","","12,3","","18,9","","0,0","","0,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-21","2009","08","21","","28,4","","22,4","","25,4","","0,0","","7,4","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-22","2009","08","22","","27,8","","19,6","","23,7","","0,0","","5,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-23","2009","08","23","","25,1","","18,7","","21,9","","0,0","","3,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-24","2009","08","24","","23,7","","14,6","","19,2","","0,0","","1,2","","","M","","M","0,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-25","2009","08","25","","25,5","","12,6","","19,1","","0,0","","1,1","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-26","2009","08","26","","22,8","","9,9","","16,4","","1,6","","0,0","","","M","","M","1,0","","","","30","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-27","2009","08","27","","18,0","","5,4","","11,7","","6,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-28","2009","08","28","","18,9","","5,1","","12,0","","6,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-29","2009","08","29","","16,7","","12,8","","14,8","","3,2","","0,0","","","M","","M","12,0","","","","14","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-30","2009","08","30","","23,3","","12,8","","18,1","","0,0","","0,1","","","M","","M","5,8","","","","25","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-08-31","2009","08","31","","18,2","","7,7","","13,0","","5,0","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-01","2009","09","01","","20,6","","6,2","","13,4","","4,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-02","2009","09","02","","24,0","","8,7","","16,4","","1,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-03","2009","09","03","","24,7","","11,3","","18,0","","0,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-04","2009","09","04","","24,4","","10,9","","17,7","","0,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-05","2009","09","05","","18,6","","8,6","","13,6","","4,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-06","2009","09","06","","20,8","","5,2","","13,0","","5,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-07","2009","09","07","","22,9","","10,2","","16,6","","1,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-08","2009","09","08","","23,4","","11,3","","17,4","","0,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-09","2009","09","09","","22,1","","8,6","","15,4","","2,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-10","2009","09","10","","23,1","","10,0","","16,6","","1,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-11","2009","09","11","","22,1","","9,3","","15,7","","2,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-12","2009","09","12","","22,9","","9,9","","16,4","","1,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-13","2009","09","13","","19,6","","10,9","","15,3","","2,7","","0,0","","","M","","M","4,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-14","2009","09","14","","20,1","","6,9","","13,5","","4,5","","0,0","","","M","","M","1,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-15","2009","09","15","","16,9","","9,9","","13,4","","4,6","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-16","2009","09","16","","17,9","","7,8","","12,9","","5,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-17","2009","09","17","","19,6","","6,5","","13,1","","4,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-18","2009","09","18","","16,2","","6,5","","11,4","","6,6","","0,0","","","M","","M","8,2","","","","31","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-19","2009","09","19","","13,7","","3,4","","8,6","","9,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-20","2009","09","20","","20,3","","1,6","","11,0","","7,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-21","2009","09","21","","24,9","","4,6","","14,8","","3,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-22","2009","09","22","","22,6","","14,5","","18,6","","0,0","","0,6","","","M","","M","0,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-23","2009","09","23","","23,0","","14,2","","18,6","","0,0","","0,6","","","M","","M","15,6","","","","27","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-24","2009","09","24","","18,1","","8,8","","13,5","","4,5","","0,0","","","M","","M","0,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-25","2009","09","25","","13,7","","1,8","","7,8","","10,2","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-26","2009","09","26","","17,4","","1,4","","9,4","","8,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-27","2009","09","27","","15,8","","10,1","","13,0","","5,0","","0,0","","","M","","M","35,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-28","2009","09","28","","20,7","","10,5","","15,6","","2,4","","0,0","","","M","","M","8,8","","","","25","","52",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-29","2009","09","29","","16,1","","10,0","","13,1","","4,9","","0,0","","","M","","M","5,6","","","","27","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-09-30","2009","09","30","","10,1","","5,2","","7,7","","10,3","","0,0","","","M","","M","1,2","","","","29","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-01","2009","10","01","","7,0","","4,2","","5,6","","12,4","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-02","2009","10","02","","12,4","","4,6","","8,5","","9,5","","0,0","","","M","","M","1,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-03","2009","10","03","","16,6","","9,5","","13,1","","4,9","","0,0","","","M","","M","1,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-04","2009","10","04","","16,1","","8,7","","12,4","","5,6","","0,0","","","M","","M","1,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-05","2009","10","05","","14,6","","9,5","","12,1","","5,9","","0,0","","","M","","M","6,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-06","2009","10","06","","13,9","","8,7","","11,3","","6,7","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-07","2009","10","07","","14,9","","8,6","","11,8","","6,2","","0,0","","","M","","M","21,6","","","","29","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-08","2009","10","08","","12,2","","5,6","","8,9","","9,1","","0,0","","","M","","M","0,0","","","","28","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-09","2009","10","09","","12,8","","8,9","","10,9","","7,1","","0,0","","","M","","M","3,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-10","2009","10","10","","11,4","","0,5","","6,0","","12,0","","0,0","","","M","","M","2,0","","","","31","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-11","2009","10","11","","8,6","","3,5","","6,1","","11,9","","0,0","","","M","","M","0,4","","","","27","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-12","2009","10","12","","9,9","","-1,1","","4,4","","13,6","","0,0","","","M","","M","0,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-13","2009","10","13","","5,0","","0,4","","2,7","","15,3","","0,0","","","M","","M","7,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-14","2009","10","14","","3,0","","-0,8","","1,1","","16,9","","0,0","","","M","","M","0,0","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-15","2009","10","15","","3,5","","-3,4","","0,1","","17,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-16","2009","10","16","","7,5","","-3,9","","1,8","","16,2","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-17","2009","10","17","","9,0","","-5,2","","1,9","","16,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-18","2009","10","18","","8,5","","-4,1","","2,2","","15,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-19","2009","10","19","","10,0","","-5,9","","2,1","","15,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-20","2009","10","20","","12,6","","6,5","","9,6","","8,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-21","2009","10","21","","9,1","","4,9","","7,0","","11,0","","0,0","","","M","","M","2,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-22","2009","10","22","","9,2","","0,0","","4,6","","13,4","","0,0","","","M","","M","9,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-23","2009","10","23","","6,0","","-0,5","","2,8","","15,2","","0,0","","","M","","M","8,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-24","2009","10","24","","13,4","","3,7","","8,6","","9,4","","0,0","","","M","","M","23,4","","","","17","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-25","2009","10","25","","11,5","","1,8","","6,7","","11,3","","0,0","","","M","","M","0,2","","","","25","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-26","2009","10","26","","7,0","","-3,1","","2,0","","16,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-27","2009","10","27","","12,9","","2,8","","7,9","","10,1","","0,0","","","M","","M","0,0","","","","17","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-28","2009","10","28","","10,9","","4,6","","7,8","","10,2","","0,0","","","M","","M","1,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-29","2009","10","29","","8,6","","3,0","","5,8","","12,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-30","2009","10","30","","14,4","","6,3","","10,4","","7,6","","0,0","","","M","","M","2,4","","","","20","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-10-31","2009","10","31","","19,0","","9,2","","14,1","","3,9","","0,0","","","M","","M","6,6","","","","16","","57",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-01","2009","11","01","","9,6","","0,8","","5,2","","12,8","","0,0","","","M","","M","0,0","","","","27","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-02","2009","11","02","","11,1","","-2,0","","4,6","","13,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-03","2009","11","03","","8,4","","1,6","","5,0","","13,0","","0,0","","","M","","M","0,0","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-04","2009","11","04","","3,9","","-2,7","","0,6","","17,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-05","2009","11","05","","4,6","","-1,8","","1,4","","16,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-06","2009","11","06","","3,3","","-2,0","","0,7","","17,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-07","2009","11","07","","9,5","","-4,2","","2,7","","15,3","","0,0","","","M","","M","0,0","","","","17","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-08","2009","11","08","","15,1","","0,8","","8,0","","10,0","","0,0","","","M","","M","0,0","","","","18","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-09","2009","11","09","","18,5","","0,7","","9,6","","8,4","","0,0","","","M","","M","0,0","","","","17","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-10","2009","11","10","","14,1","","2,7","","8,4","","9,6","","0,0","","","M","","M","0,0","","","","26","","32",""
