"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-04","2012","06","04","","15,1","","9,0","","12,1","","5,9","","0,0","","","M","","M","1,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-05","2012","06","05","","20,2","","9,4","","14,8","","3,2","","0,0","","","M","","M","0,6","","","","6","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-06","2012","06","06","","20,2","","7,9","","14,1","","3,9","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-07","2012","06","07","","21,9","","9,2","","15,6","","2,4","","0,0","","","M","","M","1,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-08","2012","06","08","","21,1","","10,5","","15,8","","2,2","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-09","2012","06","09","","22,9","","9,0","","16,0","","2,0","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-10","2012","06","10","","26,3","","8,3","","17,3","","0,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-11","2012","06","11","","29,3","","15,4","","22,4","","0,0","","4,4","","","M","","M","0,0","","","","16","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-12","2012","06","12","","26,8","","17,3","","22,1","","0,0","","4,1","","","M","","M","14,8","","","","23","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-13","2012","06","13","","20,9","","11,2","","16,1","","1,9","","0,0","","","M","","M","5,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-14","2012","06","14","","22,5","","9,5","","16,0","","2,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-15","2012","06","15","","25,5","","9,5","","17,5","","0,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-16","2012","06","16","","27,1","","9,6","","18,4","","0,0","","0,4","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-17","2012","06","17","","27,5","","15,9","","21,7","","0,0","","3,7","","","M","","M","0,0","","","","17","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-18","2012","06","18","","25,2","","15,2","","20,2","","0,0","","2,2","","","M","","M","0,0","","","","17","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-19","2012","06","19","","27,0","","16,0","","21,5","","0,0","","3,5","","","M","","M","0,0","","","","16","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-20","2012","06","20","","31,7","","19,8","","25,8","","0,0","","7,8","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-21","2012","06","21","","32,7","","20,6","","26,7","","0,0","","8,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-22","2012","06","22","","27,2","","17,8","","22,5","","0,0","","4,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-23","2012","06","23","","25,5","","10,8","","18,2","","0,0","","0,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-24","2012","06","24","","27,1","","9,1","","18,1","","0,0","","0,1","","","M","","M","0,6","","","","26","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-25","2012","06","25","","20,9","","12,5","","16,7","","1,3","","0,0","","","M","","M","1,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-26","2012","06","26","","15,8","","12,4","","14,1","","3,9","","0,0","","","M","","M","18,0","","","","31","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-27","2012","06","27","","19,4","","13,9","","16,7","","1,3","","0,0","","","M","","M","9,2","","","","25","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-28","2012","06","28","","25,4","","15,6","","20,5","","0,0","","2,5","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-29","2012","06","29","","28,7","","15,6","","22,2","","0,0","","4,2","","","M","","M","12,0","","","","26","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-06-30","2012","06","30","","29,3","","17,7","","23,5","","0,0","","5,5","","","M","","M","0,8","","","","31","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-01","2012","07","01","","25,1","","16,0","","20,6","","0,0","","2,6","","","M","","M","1,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-02","2012","07","02","","26,0","","13,6","","19,8","","0,0","","1,8","","","M","","M","0,8","","","","36","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-03","2012","07","03","","26,0","","11,7","","18,9","","0,0","","0,9","","","M","","M","3,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-04","2012","07","04","","","M","16,6","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-05","2012","07","05","","23,6","","15,9","","19,8","","0,0","","1,8","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-06","2012","07","06","","28,6","","14,5","","21,6","","0,0","","3,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-07","2012","07","07","","27,2","","19,6","","23,4","","0,0","","5,4","","","M","","M","0,0","","","","31","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-08","2012","07","08","","23,2","","11,7","","17,5","","0,5","","0,0","","","M","","M","0,0","","","","26","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-09","2012","07","09","","22,2","","9,2","","15,7","","2,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-10","2012","07","10","","25,6","","10,0","","17,8","","0,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-11","2012","07","11","","26,8","","10,5","","18,7","","0,0","","0,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-12","2012","07","12","","29,6","","13,0","","21,3","","0,0","","3,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-13","2012","07","13","","31,0","","14,8","","22,9","","0,0","","4,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-14","2012","07","14","","31,9","","16,8","","24,4","","0,0","","6,4","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-15","2012","07","15","","29,7","","18,3","","24,0","","0,0","","6,0","","","M","","M","0,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-16","2012","07","16","","27,5","","19,7","","23,6","","0,0","","5,6","","","M","","M","10,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-17","2012","07","17","","28,6","","19,7","","24,2","","0,0","","6,2","","","M","","M","26,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-18","2012","07","18","","23,0","","13,0","","18,0","","0,0","","0,0","","","M","","M","0,0","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-19","2012","07","19","","21,4","","9,4","","15,4","","2,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-20","2012","07","20","","23,2","","8,7","","16,0","","2,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-21","2012","07","21","","26,6","","9,9","","18,3","","0,0","","0,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-22","2012","07","22","","29,1","","18,6","","23,9","","0,0","","5,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-23","2012","07","23","","30,8","","17,7","","24,3","","0,0","","6,3","","","M","","M","41,8","","","","31","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-24","2012","07","24","","23,9","","15,2","","19,6","","0,0","","1,6","","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-25","2012","07","25","","22,6","","13,4","","18,0","","0,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-26","2012","07","26","","20,1","","16,9","","18,5","","0,0","","0,5","","","M","","M","0,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-27","2012","07","27","","24,5","","15,4","","20,0","","0,0","","2,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-28","2012","07","28","","26,2","","12,9","","19,6","","0,0","","1,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-29","2012","07","29","","26,5","","13,5","","20,0","","0,0","","2,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-30","2012","07","30","","28,6","","17,1","","22,9","","0,0","","4,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-07-31","2012","07","31","","30,2","","19,9","","25,1","","0,0","","7,1","","","M","","M","0,0","","","","17","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-01","2012","08","01","","27,6","","18,0","","22,8","","0,0","","4,8","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-02","2012","08","02","","28,8","","17,6","","23,2","","0,0","","5,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-03","2012","08","03","","28,4","","16,5","","22,5","","0,0","","4,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-04","2012","08","04","","33,1","","15,9","","24,5","","0,0","","6,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-05","2012","08","05","","30,0","","20,7","","25,4","","0,0","","7,4","","","M","","M","0,4","","","","17","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-06","2012","08","06","","22,2","","13,5","","17,9","","0,1","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-07","2012","08","07","","27,7","","12,9","","20,3","","0,0","","2,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-08","2012","08","08","","27,8","","14,7","","21,3","","0,0","","3,3","","","M","","M","3,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-09","2012","08","09","","26,6","","17,5","","22,1","","0,0","","4,1","","","M","","M","3,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-10","2012","08","10","","25,8","","18,6","","22,2","","0,0","","4,2","","","M","","M","22,6","","","","25","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-11","2012","08","11","","29,2","","18,9","","24,1","","0,0","","6,1","","","M","","M","5,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-12","2012","08","12","","27,0","","18,3","","22,7","","0,0","","4,7","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-13","2012","08","13","","24,9","","17,3","","21,1","","0,0","","3,1","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-14","2012","08","14","","25,9","","16,7","","21,3","","0,0","","3,3","","","M","","M","0,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-15","2012","08","15","","24,6","","17,1","","20,9","","0,0","","2,9","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-16","2012","08","16","","24,2","","15,0","","19,6","","0,0","","1,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-17","2012","08","17","","24,2","","15,1","","19,7","","0,0","","1,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-18","2012","08","18","","21,2","","8,9","","15,1","","2,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-19","2012","08","19","","23,3","","7,4","","15,4","","2,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-20","2012","08","20","","24,8","","10,1","","17,5","","0,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-21","2012","08","21","","23,7","","12,2","","18,0","","0,0","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-22","2012","08","22","","26,2","","11,0","","18,6","","0,0","","0,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-23","2012","08","23","","27,4","","13,8","","20,6","","0,0","","2,6","","","M","","M","0,0","","","","23","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-24","2012","08","24","","27,0","","15,4","","21,2","","0,0","","3,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-25","2012","08","25","","31,1","","14,5","","22,8","","0,0","","4,8","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-26","2012","08","26","","30,4","","19,8","","25,1","","0,0","","7,1","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-27","2012","08","27","","27,1","","18,8","","23,0","","0,0","","5,0","","","M","","M","2,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-28","2012","08","28","","23,1","","12,6","","17,9","","0,1","","0,0","","","M","","M","1,0","","","","34","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-29","2012","08","29","","22,8","","8,3","","15,6","","2,4","","0,0","","","M","","M","0,0","","","","22","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-30","2012","08","30","","27,4","","10,8","","19,1","","0,0","","1,1","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-08-31","2012","08","31","","23,1","","16,8","","20,0","","0,0","","2,0","","","M","","M","16,4","","","","21","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-01","2012","09","01","","22,7","","8,9","","15,8","","2,2","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-02","2012","09","02","","23,6","","7,4","","15,5","","2,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-03","2012","09","03","","27,3","","7,6","","17,5","","0,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-04","2012","09","04","","23,1","","17,7","","20,4","","0,0","","2,4","","","M","","M","71,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-05","2012","09","05","","25,1","","16,0","","20,6","","0,0","","2,6","","","M","","M","14,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-06","2012","09","06","","27,7","","15,3","","21,5","","0,0","","3,5","","","M","","M","4,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-07","2012","09","07","","25,7","","14,3","","20,0","","0,0","","2,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-08","2012","09","08","","27,8","","13,0","","20,4","","0,0","","2,4","","","M","","M","12,6","","","","21","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-09","2012","09","09","","18,2","","9,7","","14,0","","4,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-10","2012","09","10","","15,1","","5,9","","10,5","","7,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-11","2012","09","11","","19,5","","3,8","","11,7","","6,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-12","2012","09","12","","25,6","","11,8","","18,7","","0,0","","0,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-13","2012","09","13","","27,2","","15,6","","21,4","","0,0","","3,4","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-14","2012","09","14","","27,2","","14,7","","21,0","","0,0","","3,0","","","M","","M","3,2","","","","28","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-15","2012","09","15","","16,9","","7,3","","12,1","","5,9","","0,0","","","M","","M","2,6","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-16","2012","09","16","","15,4","","2,6","","9,0","","9,0","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-17","2012","09","17","","24,2","","4,2","","14,2","","3,8","","0,0","","","M","","M","0,0","","","","17","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-18","2012","09","18","","21,6","","14,1","","17,9","","0,1","","0,0","","","M","","M","38,2","","","","18","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-19","2012","09","19","","14,8","","2,9","","8,9","","9,1","","0,0","","","M","","M","1,4","","","","30","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-20","2012","09","20","","18,0","","2,8","","10,4","","7,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-21","2012","09","21","","22,8","","10,8","","16,8","","1,2","","0,0","","","M","","M","0,0","","","","17","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-22","2012","09","22","","23,1","","12,9","","18,0","","0,0","","0,0","","","M","","M","6,2","","","","16","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-23","2012","09","23","","16,0","","5,4","","10,7","","7,3","","0,0","","","M","","M","0,2","","","","26","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-24","2012","09","24","","16,0","","3,6","","9,8","","8,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-25","2012","09","25","","20,1","","9,7","","14,9","","3,1","","0,0","","","M","","M","0,0","","","","18","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-26","2012","09","26","","18,4","","9,1","","13,8","","4,2","","0,0","","","M","","M","9,4","","","","29","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-27","2012","09","27","","14,0","","3,2","","8,6","","9,4","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-28","2012","09","28","","15,9","","3,1","","9,5","","8,5","","0,0","","","M","","M","0,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-29","2012","09","29","","12,1","","10,2","","11,2","","6,8","","0,0","","","M","","M","9,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-09-30","2012","09","30","","12,8","","9,7","","11,3","","6,7","","0,0","","","M","","M","16,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-01","2012","10","01","","14,2","","10,2","","12,2","","5,8","","0,0","","","M","","M","10,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-02","2012","10","02","","18,0","","10,6","","14,3","","3,7","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-03","2012","10","03","","18,7","","10,4","","14,6","","3,4","","0,0","","","M","","M","0,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-04","2012","10","04","","18,3","","14,2","","16,3","","1,7","","0,0","","","M","","M","8,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-05","2012","10","05","","21,5","","13,0","","17,3","","0,7","","0,0","","","M","","M","1,4","","","","23","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-06","2012","10","06","","14,7","","7,2","","11,0","","7,0","","0,0","","","M","","M","24,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-07","2012","10","07","","9,5","","4,9","","7,2","","10,8","","0,0","","","M","","M","0,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-08","2012","10","08","","11,8","","4,6","","8,2","","9,8","","0,0","","","M","","M","0,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-09","2012","10","09","","14,8","","4,6","","9,7","","8,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-10","2012","10","10","","13,5","","7,0","","10,3","","7,7","","0,0","","","M","","M","7,8","","","","29","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-11","2012","10","11","","10,1","","4,8","","7,5","","10,5","","0,0","","","M","","M","0,6","","","","28","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-12","2012","10","12","","8,7","","-2,7","","3,0","","15,0","","0,0","","","M","","M","2,2","","","","23","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-13","2012","10","13","","9,4","","-4,1","","2,7","","15,3","","0,0","","","M","","M","3,4","","","","21","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-14","2012","10","14","","16,9","","2,6","","9,8","","8,2","","0,0","","","M","","M","8,8","","","","20","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-15","2012","10","15","","20,8","","10,2","","15,5","","2,5","","0,0","","","M","","M","1,2","","","","16","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-16","2012","10","16","","10,5","","1,1","","5,8","","12,2","","0,0","","","M","","M","0,0","","","","28","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-17","2012","10","17","","","M","-1,1","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-18","2012","10","18","","20,2","","9,2","","14,7","","3,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-19","2012","10","19","","15,3","","10,7","","13,0","","5,0","","0,0","","","M","","M","30,4","","","","16","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-20","2012","10","20","","19,5","","6,8","","13,2","","4,8","","0,0","","","M","","M","5,6","","","","34","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-21","2012","10","21","","11,1","","7,2","","9,2","","8,8","","0,0","","","M","","M","1,0","","","","27","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-22","2012","10","22","","13,1","","3,8","","8,5","","9,5","","0,0","","","M","","M","0,2","","","","27","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-23","2012","10","23","","11,5","","0,1","","5,8","","12,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-24","2012","10","24","","13,2","","-0,3","","6,5","","11,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-25","2012","10","25","","19,1","","1,4","","10,3","","7,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-26","2012","10","26","","20,1","","10,2","","15,2","","2,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-27","2012","10","27","","19,4","","9,0","","14,2","","3,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-28","2012","10","28","","14,1","","9,2","","11,7","","6,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-29","2012","10","29","","18,0","","7,3","","12,7","","5,3","","0,0","","","M","","M","0,0","","","","8","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-30","2012","10","30","","20,9","","11,3","","16,1","","1,9","","0,0","","","M","","M","8,8","","","","8","","52",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-10-31","2012","10","31","","16,5","","7,1","","11,8","","6,2","","0,0","","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-01","2012","11","01","","8,6","","5,5","","7,1","","10,9","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-02","2012","11","02","","5,5","","3,4","","4,5","","13,5","","0,0","","","M","","M","9,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-03","2012","11","03","","3,9","","2,7","","3,3","","14,7","","0,0","","","M","","M","5,2","","","","28","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-04","2012","11","04","","2,7","","-0,1","","1,3","","16,7","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-05","2012","11","05","","1,0","","-2,2","","-0,6","","18,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-06","2012","11","06","","2,8","","-6,1","","-1,7","","19,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-07","2012","11","07","","2,7","","-6,1","","-1,7","","19,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-08","2012","11","08","","2,7","","-3,2","","-0,3","","18,3","","0,0","","","M","","M","0,0","","","","2","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-09","2012","11","09","","4,2","","-4,1","","0,1","","17,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-10","2012","11","10","","4,9","","-2,0","","1,5","","16,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2012-11-11","2012","11","11","","16,3","","3,3","","9,8","","8,2","","0,0","","","M","","M","0,0","","","","19","","33",""
